Unnamed: 0,Company Name,Location,Date,Year,Status Rocket,Status Mission
442,ISRO,India,Thu Apr 28,2016,StatusActive,Success
443,Roscosmos,Russia,Thu Apr 28,2016,StatusActive,Success
444,Arianespace,French Guiana,Mon Apr 25,2016,StatusActive,Success
445,SpaceX,USA,Fri Apr 08,2016,StatusRetired,Success
446,CASC,China,Tue Apr 05,2016,StatusActive,Success
447,Blue Origin,Texas,Sat Apr 02,2016,StatusActive,Success
448,Roscosmos,Kazakhstan,Thu Mar 31,2016,StatusActive,Success
449,CASC,China,Tue Mar 29,2016,StatusActive,Success
450,VKS RF,Russia,Thu Mar 24,2016,StatusActive,Success
451,ULA,USA,Wed Mar 23,2016,StatusActive,Success
452,Roscosmos,Kazakhstan,Fri Mar 18,2016,StatusRetired,Success
453,Roscosmos,Kazakhstan,Mon Mar 14,2016,StatusActive,Success
454,Roscosmos,Kazakhstan,Sun Mar 13,2016,StatusActive,Success
455,ISRO,India,Thu Mar 10,2016,StatusActive,Success
456,Arianespace,French Guiana,Wed Mar 09,2016,StatusActive,Success
457,SpaceX,USA,Fri Mar 04,2016,StatusRetired,Success
458,MHI,Japan,Wed Feb 17,2016,StatusActive,Success
459,Eurockot,Russia,Tue Feb 16,2016,StatusRetired,Success
460,ULA,California,Wed Feb 10,2016,StatusRetired,Success
461,KCST,North Korea,Sun Feb 07,2016,StatusActive,Success
462,VKS RF,Russia,Sun Feb 07,2016,StatusActive,Success
463,ULA,USA,Fri Feb 05,2016,StatusActive,Success
464,CASC,China,Mon Feb 01,2016,StatusActive,Success
465,ILS,Kazakhstan,Fri Jan 29,2016,StatusActive,Success
466,Arianespace,French Guiana,Wed Jan 27,2016,StatusActive,Success
467,Blue Origin,Texas,Fri Jan 22,2016,StatusActive,Success
468,ISRO,India,Wed Jan 20,2016,StatusActive,Success
469,SpaceX,California,Sun Jan 17,2016,StatusRetired,Success
470,CASC,China,Fri Jan 15,2016,StatusActive,Success
471,SpaceX,USA,Tue Dec 22,2015,StatusRetired,Success
472,Arianespace,French Guiana,Thu Dec 17,2015,StatusActive,Success
473,ISRO,India,Wed Dec 16,2015,StatusActive,Success
474,Roscosmos,Kazakhstan,Fri Dec 11,2015,StatusActive,Success
475,ULA,USA,Sun Dec 06,2015,StatusActive,Success
476,VKS RF,Russia,Sat Dec 05,2015,StatusActive,Partial Failure
477,Arianespace,French Guiana,Thu Dec 03,2015,StatusActive,Success
478,MHI,Japan,Tue Nov 24,2015,StatusActive,Success
479,Blue Origin,Texas,Mon Nov 23,2015,StatusActive,Success
480,Arianespace,French Guiana,Tue Nov 10,2015,StatusActive,Success
481,Sandia,Pacific Missile Range Facility,Wed Nov 04,2015,StatusActive,Failure
482,ULA,USA,Sat Oct 31,2015,StatusActive,Success
483,ULA,California,Thu Oct 08,2015,StatusActive,Success
484,ULA,USA,Fri Oct 02,2015,StatusActive,Success
485,Arianespace,French Guiana,Wed Sep 30,2015,StatusActive,Success
486,ISRO,India,Mon Sep 28,2015,StatusActive,Success
487,CASC,China,Fri Sep 25,2015,StatusActive,Success
488,VKS RF,Russia,Wed Sep 23,2015,StatusRetired,Success
489,CASC,China,Sat Sep 19,2015,StatusActive,Success
490,Arianespace,French Guiana,Fri Sep 11,2015,StatusActive,Success
491,ULA,USA,Wed Sep 02,2015,StatusActive,Success
492,ISRO,India,Thu Aug 27,2015,StatusActive,Success
493,Arianespace,French Guiana,Thu Aug 20,2015,StatusActive,Success
494,MHI,Japan,Wed Aug 19,2015,StatusRetired,Success
495,ULA,USA,Fri Jul 24,2015,StatusRetired,Success
496,Arianespace,French Guiana,Wed Jul 15,2015,StatusActive,Success
497,ULA,USA,Wed Jul 15,2015,StatusActive,Success
498,ISRO,India,Fri Jul 10,2015,StatusActive,Success
499,SpaceX,USA,Sun Jun 28,2015,StatusRetired,Failure
500,Arianespace,French Guiana,Tue Jun 23,2015,StatusActive,Success
501,Arianespace,French Guiana,Wed May 27,2015,StatusActive,Success
502,ULA,USA,Wed May 20,2015,StatusActive,Success
503,Blue Origin,Texas,Wed Apr 29,2015,StatusActive,Success
504,SpaceX,USA,Mon Apr 27,2015,StatusRetired,Success
505,Arianespace,French Guiana,Sun Apr 26,2015,StatusActive,Success
506,SpaceX,USA,Wed Apr 15,2015,StatusRetired,Success
507,VKS RF,Russia,Tue Mar 31,2015,StatusRetired,Success
508,ISRO,India,Sat Mar 28,2015,StatusActive,Success
509,Arianespace,French Guiana,Fri Mar 27,2015,StatusActive,Success
510,MHI,Japan,Thu Mar 26,2015,StatusActive,Success
511,Kosmotras,Russia,Wed Mar 25,2015,StatusRetired,Success
512,ULA,USA,Wed Mar 25,2015,StatusRetired,Success
513,ULA,USA,Fri Mar 13,2015,StatusActive,Success
514,SpaceX,USA,Mon Mar 02,2015,StatusRetired,Success
515,ISA,Iran,Tue Feb 17,2015,StatusActive,Failure
516,SpaceX,USA,Wed Feb 11,2015,StatusRetired,Success
517,Arianespace,French Guiana,Wed Feb 11,2015,StatusActive,Success
518,ISA,Iran,Mon Feb 02,2015,StatusActive,Success
519,MHI,Japan,Sun Feb 01,2015,StatusActive,Success
520,ULA,California,Sat Jan 31,2015,StatusRetired,Success
521,ULA,USA,Wed Jan 21,2015,StatusActive,Success
522,SpaceX,USA,Sat Jan 10,2015,StatusRetired,Success
523,Khrunichev,Russia,Tue Dec 23,2014,StatusActive,Success
524,VKS RF,Kazakhstan,Fri Dec 19,2014,StatusRetired,Success
525,Arianespace,French Guiana,Thu Dec 18,2014,StatusActive,Success
526,ISRO,India,Thu Dec 18,2014,StatusActive,Success
527,ULA,California,Sat Dec 13,2014,StatusActive,Success
528,Arianespace,French Guiana,Sat Dec 06,2014,StatusActive,Success
529,ULA,USA,Fri Dec 05,2014,StatusActive,Success
530,MHI,Japan,Wed Dec 03,2014,StatusActive,Success
531,CASIC,China,Fri Nov 21,2014,StatusRetired,Success
532,Kosmotras,Russia,Thu Nov 06,2014,StatusRetired,Success
533,ULA,USA,Wed Oct 29,2014,StatusActive,Success
534,Northrop,Virginia,Tue Oct 28,2014,StatusRetired,Failure
535,Arianespace,French Guiana,Thu Oct 16,2014,StatusActive,Success
536,ISRO,India,Thu Oct 16,2014,StatusActive,Success
537,MHI,Japan,Tue Oct 07,2014,StatusActive,Success
538,SpaceX,USA,Sun Sep 21,2014,StatusRetired,Success
539,ULA,USA,Wed Sep 17,2014,StatusActive,Success
540,Arianespace,French Guiana,Thu Sep 11,2014,StatusActive,Success
541,SpaceX,USA,Sun Sep 07,2014,StatusRetired,Success
542,Arianespace,French Guiana,Fri Aug 22,2014,StatusActive,Partial Failure
543,ULA,California,Wed Aug 13,2014,StatusActive,Success
544,SpaceX,USA,Tue Aug 05,2014,StatusRetired,Success
545,ULA,USA,Sat Aug 02,2014,StatusActive,Success
546,Arianespace,French Guiana,Tue Jul 29,2014,StatusRetired,Success
547,ULA,USA,Mon Jul 28,2014,StatusRetired,Success
548,SpaceX,USA,Mon Jul 14,2014,StatusRetired,Success
549,Northrop,Virginia,Sun Jul 13,2014,StatusRetired,Success
550,Arianespace,French Guiana,Thu Jul 10,2014,StatusActive,Success
551,VKS RF,Russia,Wed Jul 09,2014,StatusActive,Success
552,VKS RF,Russia,Thu Jul 03,2014,StatusRetired,Success
553,ULA,California,Wed Jul 02,2014,StatusRetired,Success
554,ISRO,India,Mon Jun 30,2014,StatusActive,Success
555,Kosmotras,Russia,Thu Jun 19,2014,StatusRetired,Success
556,Sea Launch,Pacific Ocean,Sat May 24,2014,StatusActive,Success
557,MHI,Japan,Sat May 24,2014,StatusActive,Success
558,VKS RF,Russia,Fri May 23,2014,StatusRetired,Success
559,ULA,USA,Thu May 22,2014,StatusActive,Success
560,ULA,USA,Sat May 17,2014,StatusRetired,Success
561,Arianespace,French Guiana,Wed Apr 30,2014,StatusActive,Success
562,SpaceX,USA,Fri Apr 18,2014,StatusRetired,Success
563,ULA,USA,Thu Apr 10,2014,StatusActive,Success
564,IAI,Israel,Wed Apr 09,2014,StatusActive,Success
565,ISRO,India,Fri Apr 04,2014,StatusActive,Success
566,Arianespace,French Guiana,Thu Apr 03,2014,StatusActive,Success
567,ULA,California,Thu Apr 03,2014,StatusActive,Success
568,Arianespace,French Guiana,Sat Mar 22,2014,StatusActive,Success
569,MHI,Japan,Thu Feb 27,2014,StatusActive,Success
570,ULA,USA,Fri Feb 21,2014,StatusRetired,Success
571,Arianespace,French Guiana,Thu Feb 06,2014,StatusActive,Success
572,ULA,USA,Fri Jan 24,2014,StatusActive,Success
573,Northrop,Virginia,Thu Jan 09,2014,StatusRetired,Success
574,SpaceX,USA,Mon Jan 06,2014,StatusRetired,Success
575,ISRO,India,Sun Jan 05,2014,StatusActive,Success
576,VKS RF,Russia,Sat Dec 28,2013,StatusActive,Success
577,VKS RF,Russia,Wed Dec 25,2013,StatusRetired,Success
578,Arianespace,French Guiana,Thu Dec 19,2013,StatusActive,Success
579,ULA,California,Fri Dec 06,2013,StatusActive,Success
580,SpaceX,USA,Tue Dec 03,2013,StatusRetired,Success
581,VKS RF,Russia,Fri Nov 22,2013,StatusRetired,Success
582,Kosmotras,Russia,Thu Nov 21,2013,StatusRetired,Success
583,Northrop,Virginia,Wed Nov 20,2013,StatusActive,Success
584,ULA,USA,Mon Nov 18,2013,StatusActive,Success
585,ISRO,India,Tue Nov 05,2013,StatusActive,Success
586,SpaceX,California,Sun Sep 29,2013,StatusRetired,Success
588,ULA,USA,Wed Sep 18,2013,StatusActive,Success
589,JAXA,Japan,Sat Sep 14,2013,StatusRetired,Success
590,Northrop,Virginia,Fri Sep 13,2013,StatusRetired,Success
591,VKS RF,Russia,Wed Sep 11,2013,StatusRetired,Success
592,Northrop,Virginia,Sat Sep 07,2013,StatusActive,Success
593,Land Launch,Kazakhstan,Sat Aug 31,2013,StatusActive,Success
594,Arianespace,French Guiana,Thu Aug 29,2013,StatusActive,Success
595,ULA,California,Wed Aug 28,2013,StatusActive,Success
596,Kosmotras,Russia,Thu Aug 22,2013,StatusRetired,Success
597,ULA,USA,Thu Aug 08,2013,StatusRetired,Success
598,MHI,Japan,Sat Aug 03,2013,StatusRetired,Success
599,Arianespace,French Guiana,Thu Jul 25,2013,StatusActive,Success
600,ULA,USA,Fri Jul 19,2013,StatusActive,Success
601,VKS RF,Kazakhstan,Tue Jul 02,2013,StatusActive,Failure
602,ISRO,India,Mon Jul 01,2013,StatusActive,Success
603,Northrop,California,Fri Jun 28,2013,StatusActive,Success
604,VKS RF,Kazakhstan,Thu Jun 27,2013,StatusRetired,Success
605,Arianespace,French Guiana,Tue Jun 25,2013,StatusActive,Success
606,CASC,China,Tue Jun 11,2013,StatusActive,Success
607,Arianespace,French Guiana,Wed Jun 05,2013,StatusRetired,Success
608,ULA,USA,Sat May 25,2013,StatusRetired,Success
609,ULA,USA,Wed May 15,2013,StatusActive,Success
610,Arianespace,French Guiana,Tue May 07,2013,StatusActive,Success
611,Northrop,Virginia,Sun Apr 21,2013,StatusRetired,Success
612,ULA,USA,Tue Mar 19,2013,StatusActive,Success
613,SpaceX,USA,Fri Mar 01,2013,StatusRetired,Success
614,ISRO,India,Mon Feb 25,2013,StatusActive,Success
615,ULA,California,Mon Feb 11,2013,StatusActive,Success
616,Arianespace,French Guiana,Thu Feb 07,2013,StatusActive,Success
617,Sea Launch,Pacific Ocean,Fri Feb 01,2013,StatusActive,Failure
618,ULA,USA,Thu Jan 31,2013,StatusActive,Success
619,KARI,South Korea,Wed Jan 30,2013,StatusRetired,Success
620,MHI,Japan,Sun Jan 27,2013,StatusActive,Success
621,VKS RF,Russia,Tue Jan 15,2013,StatusRetired,Partial Failure
622,Arianespace,French Guiana,Wed Dec 19,2012,StatusActive,Success
623,KCST,North Korea,Wed Dec 12,2012,StatusActive,Success
624,ULA,USA,Tue Dec 11,2012,StatusActive,Success
625,Sea Launch,Pacific Ocean,Mon Dec 03,2012,StatusActive,Success
626,Arianespace,French Guiana,Sun Dec 02,2012,StatusActive,Success
627,Arianespace,French Guiana,Sat Nov 10,2012,StatusActive,Success
628,Arianespace,French Guiana,Fri Oct 12,2012,StatusActive,Success
629,SpaceX,USA,Mon Oct 08,2012,StatusRetired,Partial Failure
630,ULA,USA,Thu Oct 04,2012,StatusRetired,Success
631,Arianespace,French Guiana,Fri Sep 28,2012,StatusActive,Success
632,ISA,Iran,Sat Sep 22,2012,StatusActive,Failure
633,ULA,California,Thu Sep 13,2012,StatusActive,Success
634,ISRO,India,Sun Sep 09,2012,StatusActive,Success
635,ULA,USA,Thu Aug 30,2012,StatusActive,Success
636,Sea Launch,Pacific Ocean,Sun Aug 19,2012,StatusActive,Success
637,Arianespace,French Guiana,Thu Aug 02,2012,StatusActive,Success
638,VKS RF,Russia,Sat Jul 28,2012,StatusRetired,Success
639,MHI,Japan,Sat Jul 21,2012,StatusRetired,Success
640,Arianespace,French Guiana,Thu Jul 05,2012,StatusActive,Success
641,ULA,USA,Fri Jun 29,2012,StatusActive,Success
642,ULA,USA,Wed Jun 20,2012,StatusActive,Success
643,CASC,China,Sat Jun 16,2012,StatusActive,Success
644,Northrop,Marshall Islands,Wed Jun 13,2012,StatusActive,Success
645,Sea Launch,Pacific Ocean,Fri Jun 01,2012,StatusActive,Success
646,ISA,Iran,Wed May 23,2012,StatusActive,Failure
647,SpaceX,USA,Tue May 22,2012,StatusRetired,Success
648,MHI,Japan,Thu May 17,2012,StatusActive,Success
649,Arianespace,French Guiana,Tue May 15,2012,StatusActive,Success
650,ULA,USA,Fri May 04,2012,StatusActive,Success
651,ISRO,India,Thu Apr 26,2012,StatusActive,Success
652,ISRO,India,Thu Apr 26,2012,StatusActive,Success
653,KCST,North Korea,Thu Apr 12,2012,StatusActive,Failure
654,ULA,California,Tue Apr 03,2012,StatusRetired,Success
655,Arianespace,French Guiana,Fri Mar 23,2012,StatusRetired,Success
656,ULA,USA,Fri Feb 24,2012,StatusActive,Success
657,ESA,French Guiana,Mon Feb 13,2012,StatusActive,Success
658,ISA,Iran,Fri Feb 03,2012,StatusRetired,Success
659,ULA,USA,Fri Jan 20,2012,StatusRetired,Success
660,Arianespace,French Guiana,Sat Dec 17,2011,StatusActive,Success
661,MHI,Japan,Mon Dec 12,2011,StatusActive,Success
662,ULA,USA,Sat Nov 26,2011,StatusActive,Success
663,Roscosmos,Kazakhstan,Tue Nov 08,2011,StatusActive,Success
664,CASC,China,Mon Oct 31,2011,StatusActive,Success
665,ULA,California,Fri Oct 28,2011,StatusRetired,Success
666,Arianespace,French Guiana,Fri Oct 21,2011,StatusActive,Success
667,ISRO,India,Wed Oct 12,2011,StatusActive,Success
668,Land Launch,Kazakhstan,Wed Oct 05,2011,StatusActive,Success
669,CASC,China,Thu Sep 29,2011,StatusActive,Success
670,Northrop,Alaska,Tue Sep 27,2011,StatusActive,Success
671,Sea Launch,Pacific Ocean,Sat Sep 24,2011,StatusActive,Success
672,MHI,Japan,Fri Sep 23,2011,StatusActive,Success
673,Arianespace,French Guiana,Wed Sep 21,2011,StatusActive,Success
674,MHI,Japan,Sun Sep 11,2011,StatusActive,Success
675,ULA,USA,Sat Sep 10,2011,StatusRetired,Success
676,Kosmotras,Russia,Wed Aug 17,2011,StatusRetired,Success
677,Arianespace,French Guiana,Sat Aug 06,2011,StatusActive,Success
678,ULA,USA,Fri Aug 05,2011,StatusActive,Success
679,Roscosmos,Kazakhstan,Mon Jul 18,2011,StatusActive,Success
680,ULA,USA,Sat Jul 16,2011,StatusRetired,Success
681,ISRO,India,Fri Jul 15,2011,StatusActive,Success
682,NASA,USA,Fri Jul 08,2011,StatusRetired,Success
683,Northrop,Virginia,Thu Jun 30,2011,StatusActive,Success
684,ISA,Iran,Wed Jun 15,2011,StatusRetired,Success
685,ULA,California,Fri Jun 10,2011,StatusRetired,Success
686,Arianespace,French Guiana,Fri May 20,2011,StatusActive,Success
687,NASA,USA,Mon May 16,2011,StatusRetired,Success
688,ULA,USA,Sat May 07,2011,StatusActive,Success
689,Arianespace,French Guiana,Fri Apr 22,2011,StatusActive,Success
690,ISRO,India,Wed Apr 20,2011,StatusRetired,Success
691,ULA,California,Fri Apr 15,2011,StatusActive,Success
692,ULA,USA,Fri Mar 11,2011,StatusRetired,Success
693,ULA,USA,Sat Mar 05,2011,StatusActive,Success
694,Northrop,California,Fri Mar 04,2011,StatusActive,Failure
695,NASA,USA,Thu Feb 24,2011,StatusRetired,Success
696,Arianespace,French Guiana,Tue Feb 15,2011,StatusRetired,Success
697,Northrop,California,Sun Feb 06,2011,StatusActive,Success
698,VKS RF,Russia,Tue Feb 01,2011,StatusRetired,Partial Failure
699,MHI,Japan,Sat Jan 22,2011,StatusRetired,Success
700,ULA,California,Thu Jan 20,2011,StatusActive,Success
701,Roscosmos,Kazakhstan,Thu Jan 20,2011,StatusActive,Success
702,Arianespace,French Guiana,Wed Dec 29,2010,StatusActive,Success
703,ISRO,India,Sat Dec 25,2010,StatusRetired,Failure
704,SpaceX,USA,Wed Dec 08,2010,StatusRetired,Success
705,Arianespace,French Guiana,Fri Nov 26,2010,StatusActive,Success
706,ULA,USA,Sun Nov 21,2010,StatusActive,Success
707,Northrop,Alaska,Sat Nov 20,2010,StatusActive,Success
708,ULA,California,Sat Nov 06,2010,StatusRetired,Success
709,Arianespace,French Guiana,Thu Oct 28,2010,StatusActive,Success
710,VKS RF,Russia,Thu Sep 30,2010,StatusRetired,Success
711,Northrop,California,Sun Sep 26,2010,StatusActive,Success
712,ULA,California,Tue Sep 21,2010,StatusActive,Success
713,VKS RF,Russia,Wed Sep 08,2010,StatusRetired,Success
714,ULA,USA,Sat Aug 14,2010,StatusActive,Success
715,Arianespace,French Guiana,Wed Aug 04,2010,StatusActive,Success
716,ISRO,India,Mon Jul 12,2010,StatusActive,Success
717,Arianespace,French Guiana,Sat Jun 26,2010,StatusActive,Success
718,IAI,Israel,Tue Jun 22,2010,StatusActive,Success
719,Kosmotras,Kazakhstan,Mon Jun 21,2010,StatusRetired,Success
720,Kosmotras,Russia,Tue Jun 15,2010,StatusRetired,Success
721,KARI,South Korea,Thu Jun 10,2010,StatusRetired,Failure
722,SpaceX,USA,Fri Jun 04,2010,StatusRetired,Success
723,Eurockot,Russia,Wed Jun 02,2010,StatusRetired,Success
724,ULA,USA,Fri May 28,2010,StatusRetired,Success
725,Arianespace,French Guiana,Fri May 21,2010,StatusActive,Success
726,NASA,USA,Fri May 14,2010,StatusRetired,Success
727,MHI,Japan,Mon May 10,2010,StatusActive,Success
728,Roscosmos,Kazakhstan,Wed Apr 28,2010,StatusRetired,Success
729,VKS RF,Russia,Tue Apr 27,2010,StatusRetired,Success
730,ULA,USA,Thu Apr 22,2010,StatusActive,Success
731,ISRO,India,Thu Apr 15,2010,StatusActive,Failure
732,Kosmotras,Kazakhstan,Thu Apr 08,2010,StatusRetired,Success
733,NASA,USA,Mon Apr 05,2010,StatusRetired,Success
734,Roscosmos,Kazakhstan,Fri Apr 02,2010,StatusRetired,Success
735,ULA,USA,Thu Mar 04,2010,StatusRetired,Success
736,ULA,USA,Thu Feb 11,2010,StatusActive,Success
737,NASA,USA,Mon Feb 08,2010,StatusRetired,Success
738,Roscosmos,Kazakhstan,Wed Feb 03,2010,StatusRetired,Success
739,Arianespace,French Guiana,Fri Dec 18,2009,StatusRetired,Success
740,ULA,California,Mon Dec 14,2009,StatusRetired,Success
741,ULA,USA,Sun Dec 06,2009,StatusRetired,Success
742,Land Launch,Kazakhstan,Mon Nov 30,2009,StatusActive,Success
743,MHI,Japan,Sat Nov 28,2009,StatusActive,Success
744,ULA,USA,Mon Nov 23,2009,StatusActive,Success
745,NASA,USA,Mon Nov 16,2009,StatusRetired,Success
746,Eurockot,Russia,Mon Nov 02,2009,StatusRetired,Success
747,Arianespace,French Guiana,Thu Oct 29,2009,StatusActive,Success
748,NASA,USA,Wed Oct 28,2009,StatusRetired,Success
749,ULA,California,Sun Oct 18,2009,StatusActive,Success
750,ULA,California,Thu Oct 08,2009,StatusRetired,Success
751,Arianespace,French Guiana,Thu Oct 01,2009,StatusActive,Success
752,ULA,USA,Fri Sep 25,2009,StatusRetired,Success
753,ISRO,India,Wed Sep 23,2009,StatusActive,Success
754,MHI,Japan,Thu Sep 10,2009,StatusRetired,Success
755,ULA,USA,Tue Sep 08,2009,StatusActive,Success
756,NASA,USA,Fri Aug 28,2009,StatusRetired,Success
757,KARI,South Korea,Tue Aug 25,2009,StatusRetired,Failure
758,Arianespace,French Guiana,Fri Aug 21,2009,StatusActive,Success
759,ULA,USA,Mon Aug 17,2009,StatusRetired,Success
760,Kosmotras,Kazakhstan,Wed Jul 29,2009,StatusRetired,Success
761,VKS RF,Russia,Tue Jul 21,2009,StatusRetired,Success
762,NASA,USA,Wed Jul 15,2009,StatusRetired,Success
763,SpaceX,Marshall Islands,Tue Jul 14,2009,StatusRetired,Success
764,VKS RF,Russia,Mon Jul 06,2009,StatusRetired,Success
765,Arianespace,French Guiana,Wed Jul 01,2009,StatusActive,Success
766,ULA,USA,Sat Jun 27,2009,StatusRetired,Success
767,Land Launch,Kazakhstan,Sun Jun 21,2009,StatusActive,Success
768,ULA,USA,Thu Jun 18,2009,StatusActive,Success
769,Northrop,Virginia,Tue May 19,2009,StatusActive,Success
770,Arianespace,French Guiana,Thu May 14,2009,StatusActive,Success
771,NASA,USA,Mon May 11,2009,StatusRetired,Success
772,ULA,California,Tue May 05,2009,StatusRetired,Success
773,Sea Launch,Pacific Ocean,Mon Apr 20,2009,StatusActive,Success
774,ISRO,India,Mon Apr 20,2009,StatusActive,Success
775,KCST,North Korea,Sun Apr 05,2009,StatusRetired,Failure
776,ULA,USA,Sat Apr 04,2009,StatusActive,Success
777,ULA,USA,Tue Mar 24,2009,StatusRetired,Success
778,Eurockot,Russia,Tue Mar 17,2009,StatusRetired,Success
779,NASA,USA,Sun Mar 15,2009,StatusRetired,Success
780,ULA,USA,Sat Mar 07,2009,StatusRetired,Success
781,Land Launch,Kazakhstan,Thu Feb 26,2009,StatusActive,Success
782,Northrop,California,Tue Feb 24,2009,StatusActive,Failure
783,Arianespace,French Guiana,Thu Feb 12,2009,StatusActive,Success
784,ULA,California,Fri Feb 06,2009,StatusRetired,Success
785,ISA,Iran,Mon Feb 02,2009,StatusRetired,Success
786,VKS RF,Russia,Fri Jan 30,2009,StatusRetired,Success
787,MHI,Japan,Fri Jan 23,2009,StatusActive,Success
788,ULA,USA,Sun Jan 18,2009,StatusActive,Success
789,Arianespace,French Guiana,Sat Dec 20,2008,StatusActive,Success
790,VKS RF,Russia,Tue Dec 02,2008,StatusRetired,Success
791,NASA,USA,Sat Nov 15,2008,StatusRetired,Success
792,CASC,China,Wed Nov 05,2008,StatusActive,Success
793,CASC,China,Wed Nov 05,2008,StatusActive,Success
794,CASC,China,Wed Oct 29,2008,StatusActive,Success
